"host","date_stamp","type","cpu","device","r_s","w_s","rsec_s","wsec_s","avgqu-sz","await","svctm","util_pct"
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdh","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdj","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdl","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","D","0.0799999999999983","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdn","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdq","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdr","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdab","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.25","F","0.0799999999999983","sdac","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sda","0.00","3.80","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdb","0.00","4.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdj","0.00","8.60","0.0","0.1","0.00","0.07","0.07","0.06" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","D","0.129999999999995","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.30","F","0.129999999999995","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sda","0.00","4.20","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdb","0.00","4.20","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sde","0.00","0.20","0.0","0.0","0.00","1.00","1.00","0.02" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdg","0.00","0.60","0.0","0.0","0.00","0.33","0.33","0.02" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdj","0.00","0.60","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","D","0.0699999999999932","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.35","F","0.0699999999999932","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sda","0.00","5.79","0.0","0.1","0.00","0.38","0.03","0.02" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdb","0.00","5.79","0.0","0.1","0.00","0.38","0.03","0.02" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdd","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","D","0.019999999999996","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.40","F","0.019999999999996","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sda","0.00","11.80","0.0","0.2","0.01","0.76","0.03","0.04" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdb","0.00","11.80","0.0","0.2","0.00","0.34","0.03","0.04" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sde","0.00","0.60","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","D","0.120000000000005","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.45","F","0.120000000000005","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sda","0.00","2.60","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdb","0.00","2.60","0.0","0.0","0.00","0.08","0.08","0.02" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdc","0.00","0.60","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdj","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","D","0.920000000000002","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.50","F","0.920000000000002","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sda","2.40","11.20","0.0","0.2","0.01","0.56","0.38","0.52" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdb","0.00","11.20","0.0","0.2","0.01","0.93","0.52","0.58" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sde","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdg","0.00","0.60","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1102.55","D","2.86","sdm","4.80","0.00","0.1","0.0","0.01","1.33","1.33","0.64" 
"dm02cel01","12.02.29.1102.55","F","2.86","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
